;Datum;Standort;Standortname;WGS84_lat;WGS84_lng;RainDur;StrGlo;T;T_max_h1;p
211;13.03.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;83.07;161.32;12;17.76;957.77
212;14.03.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;302.26;;8.3;10.26;955.3
213;14.03.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;327.46;;8.58;10.35;957.67
214;14.03.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;388.41;67.98;8.59;10.65;955.12
215;15.03.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;46.27;;5.75;9.07;967.42
216;15.03.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;34.82;;5.85;9;969.74
217;15.03.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;80.37;183.41;5.95;8.93;967.11
218;16.03.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;0;;6.61;13.3;966.79
219;16.03.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;0;;6.83;13.14;969.29
220;16.03.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;0;193.47;6.74;12.95;966.62
221;17.03.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;0;;9.87;16.76;962.5
222;17.03.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;0;;10;16.91;964.98
223;17.03.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;0;164.43;9.99;16.72;962.43
224;18.03.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;0;;12.55;18;962.97
225;18.03.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;0;;12.74;17.95;965.42
226;18.03.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;0.92;191.37;12.66;17.61;962.9
227;19.03.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;180.66;;11.8;15.03;966.47
228;19.03.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;203.75;;11.99;15.62;969.03
229;19.03.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;243.33;120.54;12.04;15.36;966.45
230;20.03.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;0;;10.39;13.16;969.95
231;20.03.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;21.33;;10.36;13.09;972.43
232;20.03.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;17.32;110.53;10.5;12.92;969.92
233;21.03.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;0;;10.99;15.93;966.86
234;21.03.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;0;;10.99;16.15;969.25
235;21.03.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;0;158.28;11.22;15.63;966.69
236;22.03.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;0;;13.62;19.63;963.67
237;22.03.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;0;;13.56;19.37;966.08
238;22.03.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;0;216.39;13.82;19.47;963.54
239;23.03.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;16.75;;14.64;17.8;961.89
240;23.03.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;10.7;;14.6;18.27;964.21
241;23.03.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;8.92;73.45;14.65;17.86;961.73
242;24.03.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;408.42;;12.2;14.11;961.04
243;24.03.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;289.99;;12.48;14.38;963.41
244;24.03.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;510.67;27.27;12.52;14.14;960.89
245;25.03.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;280.2;;9.17;12.5;964.34
246;25.03.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;243.52;;9.39;11.91;966.75
247;25.03.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;376.45;136.81;9.39;12.26;964.11
248;26.03.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;280.41;;7.97;12.02;958.17
249;26.03.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;268.86;;8.09;11.76;960.52
250;26.03.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;490.52;60;8.2;11.45;958
251;27.03.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;65.25;;5.74;7.63;967.02
252;27.03.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;55.25;;5.84;7.52;969.45
253;27.03.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;89.45;98.75;5.98;7.51;966.87
254;28.03.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;25.85;;6.34;9.98;974.28
255;28.03.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;28.68;;6.39;9.92;976.8
256;28.03.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;42.25;223.48;6.39;9.9;974.12
257;29.03.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;84.92;;11.32;17.15;969.16
258;29.03.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;79.69;;11.4;17.25;971.51
259;29.03.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;136.73;118.77;11.23;16.66;969.03
260;30.03.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;172.29;;13.37;15.72;964.85
261;30.03.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;134.17;;13.53;15.87;967.26
262;30.03.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;184.78;68.52;13.61;15.59;964.76
263;31.03.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;119.9;;10.98;14.97;957.33
264;31.03.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;143.37;;11.18;15.5;959.8
265;31.03.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;195.97;89.53;11.13;15.07;957.23
266;01.04.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;221.42;;8.87;11.32;957.86
267;01.04.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;167.45;;9.24;11.53;960.21
268;01.04.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;261.6;103.17;9.05;11.2;957.76
269;02.04.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;169.32;;9.62;13.34;964.49
270;02.04.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;150.93;;9.7;13.14;966.83
271;02.04.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;212.03;184.99;9.82;13.65;964.29
272;03.04.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;0;;5.22;7.9;971.15
273;03.04.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;8.68;;5.44;7.82;973.54
274;03.04.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;0;78.03;5.48;8.5;970.88
275;04.04.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;0;;3.65;7.74;970.34
276;04.04.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;0;;3.92;7.56;972.69
277;04.04.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;0;253.5;3.89;7.62;970.07
278;05.04.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;0;;4.79;9.25;968.79
279;05.04.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;0;;5.03;9.27;971.14
280;05.04.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;0;252.24;5.27;9.66;968.5
281;06.04.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;0;;7.64;12.94;968.11
282;06.04.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;0;;7.97;12.8;970.51
283;06.04.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;0;226.44;7.9;12.71;967.87
284;07.04.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;60.55;;7.87;9.18;966.31
285;07.04.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;65.5;;8.01;9.73;968.65
286;07.04.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;88.8;94.66;7.96;9.49;966.06
287;08.04.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;18.43;;8.42;10.93;970.34
288;08.04.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;37.83;;8.46;11.62;972.72
289;08.04.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;54.03;110.23;8.5;10.88;970.19
290;09.04.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;0;;8.76;13.16;971.47
291;09.04.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;0;;9.16;12.99;973.83
292;09.04.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;0;259.27;9.16;13.27;971.27
293;10.04.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;1.67;;11.26;17.14;969.4
294;10.04.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;1.12;;11.86;17.59;971.77
295;10.04.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;2.67;225.12;11.62;17.24;969.26
296;11.04.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;342.98;;11.15;14.62;966.12
297;11.04.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;329.58;;11.31;15.53;968.56
298;11.04.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;480.62;86.22;11.4;15.13;966.03
299;12.04.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;395;;9.95;14.38;956.96
300;12.04.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;289.15;;10.11;14.82;959.36
301;12.04.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;511.32;105.98;10.32;14.3;956.83
302;13.04.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;191.47;;6.74;9.8;958.28
303;13.04.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;155.65;;7.12;10.63;960.72
304;13.04.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;248.6;134.26;7.19;9.79;958.21
305;14.04.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;0;;8.28;12.86;958.32
306;14.04.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;0;;8.27;12.22;960.79
307;14.04.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;0;262.16;8.64;12.75;958.25
308;15.04.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;155.22;;8.26;10.49;959.79
309;15.04.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;175.12;;8.18;10.24;962.16
310;15.04.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;186.18;100.07;8.4;10.22;959.58
311;16.04.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;1193.87;;8.14;9.09;968.86
312;16.04.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;1135.52;;8.01;9.14;971.2
313;16.04.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;1301.05;47.29;8.52;9.43;968.65
314;17.04.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;410.83;;9.91;14.26;968.75
315;17.04.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;405.37;;9.99;14.58;971.11
316;17.04.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;469.05;196.01;10.22;14.3;968.57
317;18.04.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;0;;11.29;15.64;967.57
318;18.04.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;0;;11.6;15.84;969.99
319;18.04.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;0;176.75;11.48;15.58;967.34
320;19.04.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;104.83;;10.07;12.74;967.3
321;19.04.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;62.05;;10.28;13.1;969.8
322;19.04.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;105.63;70.84;10.26;12.75;967.22
323;20.04.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;331.56;;5.91;6.91;962.07
324;20.04.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;370.24;;5.98;6.93;964.36
325;20.04.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;496.65;40.43;6.47;7.4;961.72
326;21.04.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;0.3;;8.57;13;961.26
327;21.04.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;0;;8.95;13.66;963.63
328;21.04.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;0;156.92;8.89;13.03;960.99
329;22.04.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;14.28;;12.64;19;961.07
330;22.04.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;33.45;;13.26;20.16;963.42
331;22.04.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;15.48;185.64;13.16;19.31;960.88
332;23.04.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;301.33;;13.39;17.99;959.78
333;23.04.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;248.71;;13.7;18.35;962.16
334;23.04.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;390.93;184.01;13.73;18.14;959.7
335;24.04.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;143.76;;11.01;13.46;960.94
336;24.04.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;140.74;;11.25;13.57;963.34
337;24.04.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;181.78;177.82;11.25;13.54;960.82
338;25.04.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;165.49;;9.1;11.19;962.98
339;25.04.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;109.85;;9.32;11.81;965.37
340;25.04.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;170.83;145.93;9.32;10.93;962.82
341;26.04.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;0.88;;10.44;14.51;966.06
342;26.04.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;7.82;;10.75;14.87;968.43
343;26.04.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;8.08;213.21;10.92;14.69;965.89
344;27.04.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;72.95;;14.07;19.18;966.53
345;27.04.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;63.32;;14.36;18.97;968.99
346;27.04.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;116.03;226.65;14.41;18.73;966.42
347;28.04.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;528.97;;13.11;14.57;965.17
348;28.04.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;501.83;;12.88;14.19;967.52
349;28.04.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;776.61;61.01;13.59;15.21;965.03
350;29.04.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;10.1;;16.22;21.52;965.19
351;29.04.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;23.53;;16.16;20.8;967.58
352;29.04.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;35.37;229.79;16.52;20.75;965.08
353;30.04.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;0;;14.07;16.43;966.06
354;30.04.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;0;;14.59;17.06;968.54
355;30.04.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;0;130.06;14.23;16.48;965.97
356;01.05.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;545.65;;12.02;13.72;965.6
357;01.05.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;555.55;;12.21;14.1;968
358;01.05.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;697.65;92.47;12.5;13.9;965.48
359;02.05.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;67.18;;12.53;15.7;970.69
360;02.05.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;54.18;;12.71;16.34;973.08
361;02.05.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;121.18;163.25;12.74;15.32;970.6
362;03.05.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;0;;13.36;18.56;971.21
363;03.05.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;0;;13.83;18.5;973.73
364;03.05.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;0;298.99;13.69;18.26;971.17
365;04.05.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;0;;16.63;23.52;968.17
366;04.05.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;0;;17.15;23.93;970.65
367;04.05.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;0;299.91;16.88;23.48;968.21
368;05.05.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;4.77;;18.03;23.47;967.43
369;05.05.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;5.27;;18.35;23.96;969.89
370;05.05.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;10.77;223.67;18.43;23.55;967.45
371;06.05.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;0;;18.05;22.45;966.17
372;06.05.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;18.55;;18.38;22.8;968.6
373;06.05.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;0;221.54;18.3;22.27;966.08
374;07.05.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;360.25;;16.14;21.68;966.52
375;07.05.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;356.37;;16.26;22.3;968.95
376;07.05.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;435.28;171.12;16.56;21.75;966.47
377;08.05.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;154.1;;15.24;18.37;970.05
378;08.05.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;25.33;;15.75;18.68;972.52
379;08.05.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;252.25;139.3;15.86;18.1;970.11
380;09.05.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;473.35;;16.01;20.64;964.68
381;09.05.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;459.62;;16.65;21.54;967.09
382;09.05.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;452.37;154.8;16.51;20.68;964.6
383;10.05.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;94.03;;12.83;14;964.27
384;10.05.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;133.55;;12.87;14.29;966.64
385;10.05.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;182.82;89.01;13.21;13.98;964.16
386;11.05.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;127.25;;11.76;13.94;964.03
387;11.05.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;198.68;;11.76;13.74;966.37
388;11.05.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;239.51;121.34;12.02;13.57;963.87
389;12.05.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;0.37;;13.63;17.22;962.9
390;12.05.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;0.57;;13.88;17.72;965.24
391;12.05.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;0.02;207.77;13.84;17.33;962.73
392;13.05.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;17.35;;12.9;15.01;965.57
393;13.05.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;29.72;;13.14;15.21;967.84
394;13.05.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;70.87;135.42;13.18;14.95;965.3
395;14.05.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;227.37;;12.27;14.75;964.3
396;14.05.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;248.43;;12.43;15.02;966.58
397;14.05.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;323.65;123.91;12.7;14.91;964.06
398;15.05.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;128.68;;12.56;15.79;963.3
399;15.05.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;129.13;;12.74;16.91;965.64
400;15.05.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;167.97;161.31;12.96;15.8;963.13
401;16.05.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;173.72;;11.39;13.23;964.34
402;16.05.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;203.1;;11.62;13.62;966.65
403;16.05.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;180.6;46.85;12.02;13.55;964.12
404;17.05.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;0.17;;11.12;13.39;970.28
405;17.05.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;5.68;;11.55;13.99;972.65
406;17.05.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;0;156.98;11.19;13.46;970.15
407;18.05.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;0;;11.45;14.29;969.63
408;18.05.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;0;;11.87;14.78;972
409;18.05.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;0;112.06;11.44;14.24;969.48
410;19.05.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;0;;12.6;15.01;968.33
411;19.05.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;0;;12.9;15.64;970.67
412;19.05.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;0;118.38;12.59;15.1;968.12
413;20.05.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;9.77;;14.5;17.68;964.21
414;20.05.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;21.65;;14.91;18.09;966.5
415;20.05.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;12.6;125.73;14.75;17.61;964.03
416;21.05.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;0;;18.48;24.46;961.68
417;21.05.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;0;;19.17;25.06;964.04
418;21.05.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;0;266.84;18.86;24.42;961.54
419;22.05.2023;Zch_Rosengartenstrasse;Zürich Rosengartenstrasse;47.3952;8.5261;14.25;;20.55;25.98;963.45
420;22.05.2023;Zch_Schimmelstrasse;Zürich Schimmelstrasse;47.371;8.5235;53.38;;20.83;27.01;965.76
421;22.05.2023;Zch_Stampfenbachstrasse;Zürich Stampfenbachstrasse;47.3868;8.5398;26.82;294.25;20.95;25.86;963.37
